Event ID,,CompareVal,In_4010,Event Description,SNIP Level,Severity,Transaction Version,Transaction ID,ID,UPath,Name,Removed in 5010 Errata,#
3939612,0x3939612,3939612_837,Found in 4010,Value of sub-element SVD03-02 is incorrect. Expected value is from external code list - HCPCS Code (130) when SVD03-01='HC'. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br}This error was detected at:{br}{tab}Segm,5,Error,005010X222,837,SVD03-02,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2300"")/Loop(ID=""2400"")/Loop(ID=""2430"")/Segment(ID=""SVD"")/Composite(ID=""C003"")/Element(ID=""234"")",Product/Service ID,,5398
3939612,0x3939612,3939612_837,Found in 4010,Value of sub-element SV202-02 is incorrect. Expected value is from external code list - HCPCS Code (130) when SV202-01='HC'.,5,Error,005010X223A1,837,SV202-02,Transaction(ID = '837')[1]/Loop(ID = '2000C')[1]/Loop(ID = '2300')[1]/Loop(ID = '2400')[1]/Segment(ID = 'SV2')[1]/Composite(ID = 'C003')[1]/Element(ID = '234')[1],Product/Service ID,,6658
3939612,0x3939612,3939612_837,Found in 4010,Value of sub-element SVD03-02 is incorrect. Expected value is from external code list - HCPCS Code (130) when SVD03-01='HC'.,5,Error,005010X223A1,837,SVD03-02,Transaction(ID = '837')[1]/Loop(ID = '2000C')[1]/Loop(ID = '2300')[1]/Loop(ID = '2400')[1]/Loop(ID = '2430')[1]/Segment(ID = 'SVD')[1]/Composite(ID = 'C003')[1]/Element(ID = '234')[1],Product/Service ID,,6797
3939613,0x3939613,3939613_270,Found in 4010,Value of sub-element EQ02-03 is incorrect. Expected value is from external code list - HCPCS Code Modifier (130) when EQ02-01='HC'.,5,Error,005010X279,270,EQ02-03,Transaction(ID = '270')[1]/Loop(ID = '2000C')[1]/Loop(ID = '2100C')[1]/Loop(ID = '2110C')[1]/Segment(ID = 'EQ')[1]/Composite(ID = 'C003')[1]/Element(ID = '1339')[1],Procedure Modifier,,206
3939613,0x3939613,3939613_270,Found in 4010,Value of sub-element EQ02-04 is incorrect. Expected value is from external code list - HCPCS Code Modifier (130) when EQ02-01='HC'.,5,Error,005010X279,270,EQ02-04,Transaction(ID = '270')[1]/Loop(ID = '2000C')[1]/Loop(ID = '2100C')[1]/Loop(ID = '2110C')[1]/Segment(ID = 'EQ')[1]/Composite(ID = 'C003')[1]/Element(ID = '1339')[2],Procedure Modifier,,219
3939613,0x3939613,3939613_270,Found in 4010,Value of sub-element EQ02-05 is incorrect. Expected value is from external code list - HCPCS Code Modifier (130) when EQ02-01='HC'.,5,Error,005010X279,270,EQ02-05,Transaction(ID = '270')[1]/Loop(ID = '2000C')[1]/Loop(ID = '2100C')[1]/Loop(ID = '2110C')[1]/Segment(ID = 'EQ')[1]/Composite(ID = 'C003')[1]/Element(ID = '1339')[3],Procedure Modifier,,226
3939613,0x3939613,3939613_270,Found in 4010,Value of sub-element EQ02-06 is incorrect. Expected value is from external code list - HCPCS Code Modifier (130) when EQ02-01='HC'.,5,Error,005010X279,270,EQ02-06,Transaction(ID = '270')[1]/Loop(ID = '2000C')[1]/Loop(ID = '2100C')[1]/Loop(ID = '2110C')[1]/Segment(ID = 'EQ')[1]/Composite(ID = 'C003')[1]/Element(ID = '1339')[4],Procedure Modifier,,234
3939613,0x3939613,3939613_270,Found in 4010,Value of sub-element EQ02-03 is incorrect. Expected value is from external code list - HCPCS Code Modifier (130) when EQ02-01='HC'.,5,Error,005010X279,270,EQ02-03,Transaction(ID = '270')[1]/Loop(ID = '2000D')[1]/Loop(ID = '2100D')[1]/Loop(ID = '2110D')[1]/Segment(ID = 'EQ')[1]/Composite(ID = 'C003')[1]/Element(ID = '1339')[1],Procedure Modifier,,378
3939613,0x3939613,3939613_270,Found in 4010,Value of sub-element EQ02-04 is incorrect. Expected value is from external code list - HCPCS Code Modifier (130) when EQ02-01='HC'.,5,Error,005010X279,270,EQ02-04,Transaction(ID = '270')[1]/Loop(ID = '2000D')[1]/Loop(ID = '2100D')[1]/Loop(ID = '2110D')[1]/Segment(ID = 'EQ')[1]/Composite(ID = 'C003')[1]/Element(ID = '1339')[2],Procedure Modifier,,388
3939613,0x3939613,3939613_270,Found in 4010,Value of sub-element EQ02-05 is incorrect. Expected value is from external code list - HCPCS Code Modifier (130) when EQ02-01='HC'.,5,Error,005010X279,270,EQ02-05,Transaction(ID = '270')[1]/Loop(ID = '2000D')[1]/Loop(ID = '2100D')[1]/Loop(ID = '2110D')[1]/Segment(ID = 'EQ')[1]/Composite(ID = 'C003')[1]/Element(ID = '1339')[3],Procedure Modifier,,398
3939613,0x3939613,3939613_270,Found in 4010,Value of sub-element EQ02-06 is incorrect. Expected value is from external code list - HCPCS Code Modifier (130) when EQ02-01='HC'.,5,Error,005010X279,270,EQ02-06,Transaction(ID = '270')[1]/Loop(ID = '2000D')[1]/Loop(ID = '2100D')[1]/Loop(ID = '2110D')[1]/Segment(ID = 'EQ')[1]/Composite(ID = 'C003')[1]/Element(ID = '1339')[4],Procedure Modifier,,405
3939613,0x3939613,3939613_278 Req,,Value of sub-element SV101-03 is incorrect. Expected value is from external code list - HCPCS Code Modifier (130) when SV101-01='HC'.,5,Error,005010X217,278 Req,SV101-03,"Transaction/Loop(ID=""2000F"")/Segment(ID=""SV1"")/Composite(ID=""C003"")/Element(ID=""1339"")",Procedure Modifier,,2093
3939613,0x3939613,3939613_278 Req,,Value of sub-element SV101-04 is incorrect. Expected value is from external code list - HCPCS Code Modifier (130) when SV101-01='HC'.,5,Error,005010X217,278 Req,SV101-04,"Transaction/Loop(ID=""2000F"")/Segment(ID=""SV1"")/Composite(ID=""C003"")/Element(ID=""1339"")[2]",Procedure Modifier,,2100
3939613,0x3939613,3939613_278 Req,,Value of sub-element SV101-05 is incorrect. Expected value is from external code list - HCPCS Code Modifier (130) when SV101-01='HC'.,5,Error,005010X217,278 Req,SV101-05,"Transaction/Loop(ID=""2000F"")/Segment(ID=""SV1"")/Composite(ID=""C003"")/Element(ID=""1339"")[3]",Procedure Modifier,,2103
3939613,0x3939613,3939613_278 Req,,Value of sub-element SV101-06 is incorrect. Expected value is from external code list - HCPCS Code Modifier (130) when SV101-01='HC'.,5,Error,005010X217,278 Req,SV101-06,"Transaction/Loop(ID=""2000F"")/Segment(ID=""SV1"")/Composite(ID=""C003"")/Element(ID=""1339"")[4]",Procedure Modifier,,2113
3939613,0x3939613,3939613_278 Req,,Value of sub-element SV202-04 is incorrect. Expected value is from external code list - HCPCS Code Modifier (130) when SV202-01='HC'.,5,Error,005010X217,278 Req,C00304,"Transaction/Loop(ID=""2000F"")/Segment(ID=""SV2"")/Composite(ID=""C003"")/Element(ID=""1339"")[2]",Procedure Modifier,,2146
3939613,0x3939613,3939613_278 Req,,Value of sub-element SV202-05 is incorrect. Expected value is from external code list - HCPCS Code Modifier (130) when SV202-01=HC'.,5,Error,005010X217,278 Req,C00305,"Transaction/Loop(ID=""2000F"")/Segment(ID=""SV2"")/Composite(ID=""C003"")/Element(ID=""1339"")[3]",Procedure Modifier,,2149
3939613,0x3939613,3939613_278 Req,,Value of sub-element SV202-06  is incorrect. Expected value is from external code list - HCPCS Code Modifier (130) when SV202-06='HC'.,5,Error,005010X217,278 Req,C00306,"Transaction/Loop(ID=""2000F"")/Segment(ID=""SV2"")/Composite(ID=""C003"")/Element(ID=""1339"")[4]",Procedure Modifier,,2154
3939613,0x3939613,3939613_278 Res,,Value of sub-element SV101-03 is incorrect. Expected value is from external code list - HCPCS Code Modifier (130) when SV101-01='HC'.,5,Error,005010X217,278 Res,C00303,Transaction(ID = '278')[1]/Loop(ID = '2000F')[1]/Segment(ID = 'SV1')[1]/Composite(ID = 'C003')[1]/Element(ID = '1339')[1],Procedure Modifier,,2744
3939613,0x3939613,3939613_278 Res,,Value of sub-element SV101-04 is incorrect. Expected value is from external code list - HCPCS Code Modifier (130) when SV101-01='HC'.,5,Error,005010X217,278 Res,C00304,Transaction(ID = '278')[1]/Loop(ID = '2000F')[1]/Segment(ID = 'SV1')[1]/Composite(ID = 'C003')[1]/Element(ID = '1339')[2],Procedure Modifier,,2752
3939613,0x3939613,3939613_278 Res,,Value of sub-element SV101-05 is incorrect. Expected value is from external code list - HCPCS Code Modifier (130) when SV101-01='HC'.,5,Error,005010X217,278 Res,C00305,Transaction(ID = '278')[1]/Loop(ID = '2000F')[1]/Segment(ID = 'SV1')[1]/Composite(ID = 'C003')[1]/Element(ID = '1339')[3],Procedure Modifier,,2756
3939613,0x3939613,3939613_278 Res,,Value of sub-element SV101-06 is incorrect. Expected value is from external code list - HCPCS Code Modifier (130) when SV101-01='HC'.,5,Error,005010X217,278 Res,C00306,Transaction(ID = '278')[1]/Loop(ID = '2000F')[1]/Segment(ID = 'SV1')[1]/Composite(ID = 'C003')[1]/Element(ID = '1339')[4],Procedure Modifier,,2759
3939613,0x3939613,3939613_271,Found in 4010,Value of sub-element EB13-03 is incorrect. Expected value is from external code list - HCPCS Code Modifier (130) when EB13-01='HC'.,5,Error,005010X279,271,EB13-03,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2100C"")/Loop(ID=""2110C"")/Segment(ID=""EB"")/Composite(ID=""C003"")/Element(ID=""1339"")",Procedure Modifier,,641
3939613,0x3939613,3939613_278 Res,,Value of sub-element SV201-03 is incorrect. Expected value is from external code list - HCPCS Code Modifier (130) when SV201-01='HC'.,5,Error,005010X217,278 Res,C00303,Transaction(ID = '278')[1]/Loop(ID = '2000F')[1]/Segment(ID = 'SV2')[1]/Composite(ID = 'C003')[1]/Element(ID = '1339')[1],Procedure Modifier,,2787
3939613,0x3939613,3939613_278 Res,,Value of sub-element SV201-04 is incorrect. Expected value is from external code list - HCPCS Code Modifier (130) when SV201-01='HC'.,5,Error,005010X217,278 Res,C00304,Transaction(ID = '278')[1]/Loop(ID = '2000F')[1]/Segment(ID = 'SV2')[1]/Composite(ID = 'C003')[1]/Element(ID = '1339')[2],Procedure Modifier,,2795
3939613,0x3939613,3939613_278 Res,,Value of sub-element SV201-05 is incorrect. Expected value is from external code list - HCPCS Code Modifier (130) when SV201-01='HC'.,5,Error,005010X217,278 Res,C00305,Transaction(ID = '278')[1]/Loop(ID = '2000F')[1]/Segment(ID = 'SV2')[1]/Composite(ID = 'C003')[1]/Element(ID = '1339')[3],Procedure Modifier,,2798
3939613,0x3939613,3939613_271,Found in 4010,Value of sub-element EB13-04 is incorrect. Expected value is from external code list - HCPCS Code Modifier (130) when EB13-01='HC'.,5,Error,005010X279,271,EB13-04,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2100C"")/Loop(ID=""2110C"")/Segment(ID=""EB"")/Composite(ID=""C003"")/Element(ID=""1339"")[2]",Procedure Modifier,,653
3939613,0x3939613,3939613_278 Res,,Value of sub-element SV201-06 is incorrect. Expected value is from external code list - HCPCS Code Modifier (130) when SV201-01='HC'.,5,Error,005010X217,278 Res,C00306,Transaction(ID = '278')[1]/Loop(ID = '2000F')[1]/Segment(ID = 'SV2')[1]/Composite(ID = 'C003')[1]/Element(ID = '1339')[4],Procedure Modifier,,2807
3939613,0x3939613,3939613_271,Found in 4010,Value of sub-element EB13-05 is incorrect. Expected value is from external code list - HCPCS Code Modifier (130) when EB13-01='HC'.,5,Error,005010X279,271,EB13-05,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2100C"")/Loop(ID=""2110C"")/Segment(ID=""EB"")/Composite(ID=""C003"")/Element(ID=""1339"")[3]",Procedure Modifier,,656
3939613,0x3939613,3939613_271,Found in 4010,Value of sub-element EB13-06 is incorrect. Expected value is from external code list - HCPCS Code Modifier (130) when EB13-01='HC'.,5,Error,005010X279,271,EB13-06,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2100C"")/Loop(ID=""2110C"")/Segment(ID=""EB"")/Composite(ID=""C003"")/Element(ID=""1339"")[4]",Procedure Modifier,,669
3939613,0x3939613,3939613_271,Found in 4010,Value of sub-element EB13-03 is incorrect. Expected value is from external code list - HCPCS Code Modifier (130) when EB13-01='HC'.,5,Error,005010X279,271,EB13-03,"Transaction/Loop(ID=""2000D"")/Loop(ID=""2100D"")/Loop(ID=""2110D"")/Segment(ID=""EB"")/Composite(ID=""C003"")/Element(ID=""1339"")",Procedure Modifier,,889
3939613,0x3939613,3939613_271,Found in 4010,Value of sub-element EB13-04 is incorrect. Expected value is from external code list - HCPCS Code Modifier (130) when EB13-01='HC'.,5,Error,005010X279,271,EB13-04,"Transaction/Loop(ID=""2000D"")/Loop(ID=""2100D"")/Loop(ID=""2110D"")/Segment(ID=""EB"")/Composite(ID=""C003"")/Element(ID=""1339"")[2]",Procedure Modifier,,899
3939613,0x3939613,3939613_271,Found in 4010,Value of sub-element EB13-05 is incorrect. Expected value is from external code list - HCPCS Code Modifier (130) when EB13-01='HC'.,5,Error,005010X279,271,EB13-05,"Transaction/Loop(ID=""2000D"")/Loop(ID=""2100D"")/Loop(ID=""2110D"")/Segment(ID=""EB"")/Composite(ID=""C003"")/Element(ID=""1339"")[3]",Procedure Modifier,,908
3939613,0x3939613,3939613_271,Found in 4010,Value of sub-element EB13-06 is incorrect. Expected value is from external code list - HCPCS Code Modifier (130) when EB13-01='HC'.,5,Error,005010X279,271,EB13-06,"Transaction/Loop(ID=""2000D"")/Loop(ID=""2100D"")/Loop(ID=""2110D"")/Segment(ID=""EB"")/Composite(ID=""C003"")/Element(ID=""1339"")[4]",Procedure Modifier,,915
3939613,0x3939613,3939613_276,Found in 4010,Value of sub-element SVC01-03 is incorrect. Expected value is from external code list - HCPCS Code Modifier (130) when SVC01-01='HC'.,5,Error,005010X212,276,SVC01-03,"Transaction/Loop(ID=""2000D"")/Loop(ID=""2200D"")/Loop(ID=""2210D"")/Segment(ID=""SVC"")/Composite(ID=""C003"")/Element(ID=""1339"")",Procedure Modifier,,1107
3939613,0x3939613,3939613_276,Found in 4010,Value of sub-element SVC01-04 is incorrect. Expected value is from external code list - HCPCS Code Modifier (130) when SVC01-01='HC'.,5,Error,005010X212,276,SVC01-04,"Transaction/Loop(ID=""2000D"")/Loop(ID=""2200D"")/Loop(ID=""2210D"")/Segment(ID=""SVC"")/Composite(ID=""C003"")/Element(ID=""1339"")[2]",Procedure Modifier,,1111
3939613,0x3939613,3939613_276,Found in 4010,Value of sub-element SVC01-05 is incorrect. Expected value is from external code list - HCPCS Code Modifier (130) when SVC01-01='HC'.,5,Error,005010X212,276,SVC01-05,"Transaction/Loop(ID=""2000D"")/Loop(ID=""2200D"")/Loop(ID=""2210D"")/Segment(ID=""SVC"")/Composite(ID=""C003"")/Element(ID=""1339"")[3]",Procedure Modifier,,1124
3939613,0x3939613,3939613_276,Found in 4010,Value of sub-element SVC01-06 is incorrect. Expected value is from external code list - HCPCS Code Modifier (130) when SVC01-01='HC'.,5,Error,005010X212,276,SVC01-06,"Transaction/Loop(ID=""2000D"")/Loop(ID=""2200D"")/Loop(ID=""2210D"")/Segment(ID=""SVC"")/Composite(ID=""C003"")/Element(ID=""1339"")[4]",Procedure Modifier,,1127
3939613,0x3939613,3939613_276,Found in 4010,Value of sub-element SVC01-03 is incorrect. Expected value is from external code list - HCPCS Code Modifier (130) when SVC01-01='HC'.,5,Error,005010X212,276,SVC01-03,"Transaction/Loop(ID=""2000E"")/Loop(ID=""2200E"")/Loop(ID=""2210E"")/Segment(ID=""SVC"")/Composite(ID=""C003"")/Element(ID=""1339"")",Procedure Modifier,,1179
3939613,0x3939613,3939613_276,Found in 4010,Value of sub-element SVC01-04 is incorrect. Expected value is from external code list - HCPCS Code Modifier (130) when SVC01-01='HC'.,5,Error,005010X212,276,SVC01-04,"Transaction/Loop(ID=""2000E"")/Loop(ID=""2200E"")/Loop(ID=""2210E"")/Segment(ID=""SVC"")/Composite(ID=""C003"")/Element(ID=""1339"")[2]",Procedure Modifier,,1181
3939613,0x3939613,3939613_276,Found in 4010,Value of sub-element SVC01-05 is incorrect. Expected value is from external code list - HCPCS Code Modifier (130) when SVC01-01='HC'.,5,Error,005010X212,276,SVC01-05,"Transaction/Loop(ID=""2000E"")/Loop(ID=""2200E"")/Loop(ID=""2210E"")/Segment(ID=""SVC"")/Composite(ID=""C003"")/Element(ID=""1339"")[3]",Procedure Modifier,,1193
3939613,0x3939613,3939613_276,Found in 4010,Value of sub-element SVC01-06 is incorrect. Expected value is from external code list - HCPCS Code Modifier (130) when SVC01-01='HC'.,5,Error,005010X212,276,SVC01-06,"Transaction/Loop(ID=""2000E"")/Loop(ID=""2200E"")/Loop(ID=""2210E"")/Segment(ID=""SVC"")/Composite(ID=""C003"")/Element(ID=""1339"")[4]",Procedure Modifier,,1199
3939613,0x3939613,3939613_277,Found in 4010,Value of sub-element SVC01-03 is incorrect. Expected value is from external code list - HCPCS Code Modifier (130) when SVC01-01='HC'.,5,Error,005010X212,277,SVC01-03,"Transaction/Loop(ID=""2000D"")/Loop(ID=""2200D"")/Loop(ID=""2220D"")/Segment(ID=""SVC"")/Composite(ID=""C003"")/Element(ID=""1339"")",Procedure Modifier,,1380
3939613,0x3939613,3939613_277,Found in 4010,Value of sub-element SVC01-04 is incorrect. Expected value is from external code list - HCPCS Code Modifier (130) when SVC01-01='HC'.,5,Error,005010X212,277,SVC01-04,"Transaction/Loop(ID=""2000D"")/Loop(ID=""2200D"")/Loop(ID=""2220D"")/Segment(ID=""SVC"")/Composite(ID=""C003"")/Element(ID=""1339"")[2]",Procedure Modifier,,1388
3939613,0x3939613,3939613_277,Found in 4010,Value of sub-element SVC01-05 is incorrect. Expected value is from external code list - HCPCS Code Modifier (130) when SVC01-01='HC'.,5,Error,005010X212,277,SVC01-05,"Transaction/Loop(ID=""2000D"")/Loop(ID=""2200D"")/Loop(ID=""2220D"")/Segment(ID=""SVC"")/Composite(ID=""C003"")/Element(ID=""1339"")[3]",Procedure Modifier,,1390
3939613,0x3939613,3939613_277,Found in 4010,Value of sub-element SVC01-06 is incorrect. Expected value is from external code list - HCPCS Code Modifier (130) when SVC01-01='HC'.,5,Error,005010X212,277,SVC01-06,"Transaction/Loop(ID=""2000D"")/Loop(ID=""2200D"")/Loop(ID=""2220D"")/Segment(ID=""SVC"")/Composite(ID=""C003"")/Element(ID=""1339"")[4]",Procedure Modifier,,1405
3939613,0x3939613,3939613_277,Found in 4010,Value of sub-element SVC01-03 is incorrect. Expected value is from external code list - HCPCS Code Modifier (130) when SVC01-01='HC'.,5,Error,005010X212,277,SVC01-03,"Transaction/Loop(ID=""2000E"")/Loop(ID=""2200E"")/Loop(ID=""2220E"")/Segment(ID=""SVC"")/Composite(ID=""C003"")/Element(ID=""1339"")",Procedure Modifier,,1512
3939613,0x3939613,3939613_277,Found in 4010,Value of sub-element SVC01-04 is incorrect. Expected value is from external code list - HCPCS Code Modifier (130) when SVC01-01='HC'.,5,Error,005010X212,277,SVC01-04,"Transaction/Loop(ID=""2000E"")/Loop(ID=""2200E"")/Loop(ID=""2220E"")/Segment(ID=""SVC"")/Composite(ID=""C003"")/Element(ID=""1339"")[2]",Procedure Modifier,,1517
3939613,0x3939613,3939613_277,Found in 4010,Value of sub-element SVC01-05 is incorrect. Expected value is from external code list - HCPCS Code Modifier (130) when SVC01-01='HC'.,5,Error,005010X212,277,SVC01-05,"Transaction/Loop(ID=""2000E"")/Loop(ID=""2200E"")/Loop(ID=""2220E"")/Segment(ID=""SVC"")/Composite(ID=""C003"")/Element(ID=""1339"")[3]",Procedure Modifier,,1530
3939613,0x3939613,3939613_277,Found in 4010,Value of sub-element SVC01-06 is incorrect. Expected value is from external code list - HCPCS Code Modifier (130) when SVC01-01='HC'.,5,Error,005010X212,277,SVC01-06,"Transaction/Loop(ID=""2000E"")/Loop(ID=""2200E"")/Loop(ID=""2220E"")/Segment(ID=""SVC"")/Composite(ID=""C003"")/Element(ID=""1339"")[4]",Procedure Modifier,,1535
